date,time,price
06.04.18,10:31:14.598148,70.65
06.04.18,10:31:20.897393,70.65
06.04.18,10:31:28.070423,70.65
06.04.18,10:31:34.928871,70.65
06.04.18,10:31:43.136617,70.65
06.04.18,10:31:48.869125,70.65
06.04.18,10:31:52.464703,70.65
06.04.18,10:31:56.730676,70.65
06.04.18,10:32:01.364791,70.65
06.04.18,10:32:06.048925,70.65
06.04.18,10:32:12.091107,70.6
06.04.18,10:32:18.872376,70.6
06.04.18,10:32:25.121752,70.6
06.04.18,10:32:31.862586,70.6
06.04.18,10:32:40.359803,70.6
06.04.18,10:32:56.318175,70.6
06.04.18,10:33:10.049471,70.6
06.04.18,10:33:19.561231,70.6
06.04.18,10:33:29.947915,70.6
06.04.18,10:33:37.178341,70.6
06.04.18,10:33:42.658031,70.6
06.04.18,10:33:50.235162,70.6
06.04.18,10:33:57.052808,70.4
06.04.18,10:34:05.578285,70.4
06.04.18,10:34:10.809930,70.4
06.04.18,10:34:23.015998,70.4
06.04.18,10:34:35.694173,70.4
06.04.18,10:34:42.206210,70.4
06.04.18,10:34:56.181478,70.4
06.04.18,10:35:07.162707,70.4
06.04.18,10:35:19.266627,70.4
06.04.18,10:35:28.307953,70.4
06.04.18,10:35:41.299948,70.4
06.04.18,10:35:48.326527,70.4
06.04.18,10:35:57.277312,70.4
06.04.18,10:36:11.666490,70.45
06.04.18,10:36:21.168803,70.45
06.04.18,10:36:27.104636,70.45
06.04.18,10:36:34.428475,70.45
06.04.18,10:36:41.119512,70.45
06.04.18,10:36:47.861744,70.45
06.04.18,10:36:57.541873,70.45
06.04.18,10:37:06.583626,70.45
06.04.18,10:37:18.861295,70.45
06.04.18,10:37:28.033666,70.45
06.04.18,10:37:36.390701,70.45
06.04.18,10:37:43.321469,70.45
06.04.18,10:37:52.182787,70.45
06.04.18,10:38:00.998522,70.4
06.04.18,10:38:07.191569,70.4
06.04.18,10:38:13.632412,70.4
06.04.18,10:38:21.308089,70.4
06.04.18,10:38:28.676564,70.4
06.04.18,10:38:39.692189,70.4
06.04.18,10:38:49.086947,70.4
06.04.18,10:38:59.514111,70.4
06.04.18,10:39:07.372527,70.4
06.04.18,10:39:14.184143,70.45
06.04.18,10:39:21.237102,70.45
06.04.18,10:39:29.099368,70.45
06.04.18,10:39:34.284016,70.45
06.04.18,10:39:41.325457,70.45
06.04.18,10:39:50.858965,70.45
06.04.18,10:39:56.806384,70.45
06.04.18,10:40:09.857878,70.49
06.04.18,10:40:17.879241,70.49
06.04.18,10:40:23.847365,70.49
06.04.18,10:40:29.408915,70.49
06.04.18,10:40:34.540157,70.49
06.04.18,10:40:39.076332,70.49
06.04.18,10:40:43.457413,70.49
06.04.18,10:40:47.619484,70.49
06.04.18,10:40:53.021961,70.49
06.04.18,10:40:58.173639,70.49
06.04.18,10:41:03.613669,70.49
06.04.18,10:41:12.605296,70.49
06.04.18,10:41:20.505891,70.49
06.04.18,10:41:29.022710,70.49
06.04.18,10:41:35.979266,70.49
06.04.18,10:41:42.868431,70.49
06.04.18,10:41:49.583864,70.49
06.04.18,10:42:00.390092,70.49
06.04.18,10:42:07.631354,70.49
06.04.18,10:42:13.662765,70.49
06.04.18,10:42:26.861504,70.49
06.04.18,10:42:34.104867,70.49
06.04.18,10:42:40.872146,70.49
06.04.18,10:42:46.705401,70.49
06.04.18,10:42:51.557714,70.49
06.04.18,10:42:56.701703,70.49
06.04.18,10:43:01.180076,70.49
06.04.18,10:43:09.477033,70.49
06.04.18,10:43:14.843651,70.49
06.04.18,10:43:20.059920,70.49
06.04.18,10:43:24.715275,70.49
06.04.18,10:43:30.445153,70.49
06.04.18,10:43:35.093496,70.49
06.04.18,10:43:39.876374,70.49
06.04.18,10:43:44.692118,70.49
06.04.18,10:43:50.126791,70.49
06.04.18,10:43:54.589880,70.49
06.04.18,10:43:59.273658,70.49
06.04.18,10:44:05.803586,70.49
06.04.18,10:44:14.390410,70.49
06.04.18,10:44:20.704962,70.49
06.04.18,10:44:25.878123,70.49
06.04.18,10:44:32.313127,70.49
06.04.18,10:44:37.542276,70.49
06.04.18,10:44:43.836880,70.49
06.04.18,10:44:50.018505,70.49
06.04.18,10:44:56.716655,70.49
06.04.18,10:45:04.278651,70.49
06.04.18,10:45:12.088136,70.49
06.04.18,10:45:18.683538,70.49
06.04.18,10:45:27.123300,70.49
06.04.18,10:45:36.573484,70.49
06.04.18,10:45:43.302067,70.49
06.04.18,10:45:50.536275,70.49
06.04.18,10:45:56.601504,70.49
06.04.18,10:46:04.108884,70.49
06.04.18,10:46:09.722066,70.49
06.04.18,10:46:16.225937,70.4
06.04.18,10:46:23.360036,70.4
06.04.18,10:46:30.223906,70.4
06.04.18,10:46:37.521462,70.4
06.04.18,10:46:46.546597,70.4
06.04.18,10:46:53.334981,70.4
06.04.18,10:46:58.437841,70.4
06.04.18,10:47:04.011677,70.4
06.04.18,10:47:18.204178,70.4
06.04.18,10:47:22.991326,70.4
06.04.18,10:47:29.264467,70.4
06.04.18,10:47:35.587957,70.4
06.04.18,10:47:40.913983,70.4
06.04.18,10:47:46.410358,70.4
06.04.18,10:47:55.342403,70.4
06.04.18,10:48:02.264550,70.4
06.04.18,10:48:07.422308,70.4
06.04.18,10:48:14.378809,70.4
06.04.18,10:48:21.868507,70.4
06.04.18,10:48:29.547509,70.4
06.04.18,10:48:39.022880,70.4
06.04.18,10:48:47.127172,70.4
06.04.18,10:48:54.776845,70.4
06.04.18,10:49:02.678183,70.4
06.04.18,10:49:13.540542,70.4
06.04.18,10:49:21.475486,70.4
06.04.18,10:49:27.588589,70.4
06.04.18,10:49:35.954431,70.4
06.04.18,10:49:42.789853,70.4
06.04.18,10:49:50.122960,70.4
06.04.18,10:50:00.741501,70.4
06.04.18,10:50:09.970685,70.4
06.04.18,10:50:17.810718,70.4
06.04.18,10:50:43.288726,70.4
06.04.18,10:50:56.468574,70.4
06.04.18,10:51:02.807293,70.4
06.04.18,10:51:07.694667,70.4
06.04.18,10:51:18.026176,70.4
06.04.18,10:51:25.463270,70.4
06.04.18,10:51:30.810674,70.4
06.04.18,10:51:36.917339,70.4
06.04.18,10:51:41.639291,70.4
06.04.18,10:51:51.902320,70.4
06.04.18,10:52:05.327967,70.4
06.04.18,10:52:15.717691,70.4
06.04.18,10:52:23.436904,70.4
06.04.18,10:52:37.564831,70.4
06.04.18,10:52:49.148098,70.4
06.04.18,10:52:58.678674,70.4
06.04.18,10:53:08.833233,70.4
06.04.18,10:53:21.903346,70.4
06.04.18,10:53:39.356053,70.4
06.04.18,10:54:24.552781,70.4
06.04.18,10:54:35.302577,70.4
06.04.18,10:54:43.688566,70.4
06.04.18,10:54:49.797710,70.4
06.04.18,10:55:04.915853,70.4
06.04.18,10:55:12.985783,70.4
06.04.18,10:55:17.975287,70.4
06.04.18,10:55:31.081277,70.4
06.04.18,10:55:38.088866,70.4
06.04.18,10:55:50.464697,70.4
06.04.18,11:16:52.210813,70.32
06.04.18,11:16:58.711750,70.32
06.04.18,11:17:04.622261,70.32
06.04.18,11:17:11.632169,70.31
06.04.18,11:17:18.833013,70.31
06.04.18,11:17:28.511019,70.31
06.04.18,11:17:37.001790,70.31
06.04.18,11:17:48.913912,70.31
06.04.18,11:17:56.486977,70.3
06.04.18,11:18:09.545468,70.3
06.04.18,11:18:17.780801,70.3
06.04.18,11:18:26.512092,70.3
06.04.18,11:18:35.523323,70.3
06.04.18,11:18:44.336627,70.3
06.04.18,11:18:52.587763,70.3
06.04.18,11:19:00.422709,70.3
06.04.18,11:19:07.656536,70.3
06.04.18,11:19:14.390129,70.3
06.04.18,11:19:20.753367,70.3
06.04.18,11:19:31.468459,70.3
06.04.18,11:19:40.014046,70.3
06.04.18,11:19:46.689239,70.3
06.04.18,11:19:55.471968,70.3
06.04.18,11:20:02.417394,70.3
06.04.18,11:20:10.151402,70.3
06.04.18,11:20:16.874119,70.25
06.04.18,11:20:23.674978,70.25
06.04.18,11:20:31.585825,70.25
06.04.18,11:20:39.404662,70.25
06.04.18,11:20:47.451610,70.25
06.04.18,11:20:55.591339,70.25
06.04.18,11:21:15.711502,70.25
06.04.18,11:21:32.395366,70.25
06.04.18,11:21:41.308876,70.25
06.04.18,11:21:47.927947,70.25
